New,dl_bler,ul_bler,conn_avg,conn_max,interx2in_succ_rate,interx2out_succ_rate,intraenb_succ_rate,dl_prb,ul_prb,reconfig_succ_rate
1004_0-20211104-15,10.2178795197146,23.372435866748,,,98.4615384615385,,,28.2962162162162,23.2934423897582,97.5598009311286
1004_0-20211104-16,9.4061086223173,22.2908532360032,20.7865480822679,40.0,96.9348659003832,99.7067448680352,99.7737556561086,24.2724324324324,38.0822048364154,98.5446985446985
1004_0-20211104-17,12.2654941038667,28.5799070689964,24.3285158421345,39.0,97.3033707865169,99.6951219512195,99.8275862068966,28.0512215909091,30.9885369318182,97.6989575387745
1004_0-20211104-18,,,26.1618464961068,42.0,97.8849966953073,99.9323867478026,100.0,38.4754765291607,39.5028876244666,97.8049359278595
1004_0-20211104-19,11.8096150685515,27.1256662090939,,,97.4222896133434,,100.0,38.4860597439545,41.6636273115221,98.1174255794799
1004_0-20211104-20,10.7502886818824,21.9959039673352,31.4691495275153,50.0,97.4058577405858,100.0,99.6551724137931,44.6334708392603,38.5540682788051,98.7815176740258
1004_0-20211104-21,9.58704085005549,18.4238769243999,30.6926070038911,46.0,86.4640883977901,99.8914223669924,99.8069498069498,44.5020199146515,43.2134992887625,
1004_0-20211104-22,10.00783024369,20.8301108187877,29.4508060033352,45.0,96.9525959367946,99.6495327102804,99.6,40.2465007112376,39.0530440967283,98.9871628783418
1004_0-20211104-23,,,27.1161756531406,44.0,97.3478939157566,,100.0,46.4769985775249,30.8451920341394,
1004_0-20211105-0,,,27.8804891606448,41.0,,,100.0,29.9292603129445,28.4227453769559,99.7264021887825
1004_0-20211105-1,,,,,,,,,,99.9434708875071
1004_0-20211105-2,,,18.8788215675375,29.0,,,100.0,,,99.7458242556282
1004_0-20211105-3,6.09276992351102,12.998652836422,,,100.0,,97.3684210526316,,,
1004_0-20211105-4,6.16438038778956,14.068542051385,,,98.9130434782609,100.0,100.0,10.9729445234708,7.32382645803698,99.9657885733835
1004_0-20211105-5,6.18139395264795,17.0681816885421,19.6727777777778,35.0,99.0196078431373,100.0,100.0,11.2182788051209,7.00694167852063,100.121107266436
1004_0-20211105-6,8.18399753150887,21.3959707791882,24.8538076709283,41.0,99.4285714285714,100.0,100.0,19.4875106685633,15.3272688477952,100.109739368999
1004_0-20211105-7,10.1281261383199,30.5407924927773,24.0361311839911,41.0,97.5515463917526,99.8784933171324,99.5918367346939,27.5234992887625,20.5135988620199,98.5078219013237
1004_0-20211105-8,11.9671996980954,31.0668419704119,23.2563959955506,38.0,97.7430555555556,99.8203054806828,99.7711670480549,28.2066714082504,25.4358463726885,98.7485634018644
1004_0-20211105-9,10.7841943109795,26.930101516708,27.3968871595331,47.0,97.9626485568761,99.647577092511,99.8281786941581,29.0476136363636,29.8459090909091,98.6431801951916
1004_0-20211105-10,10.176093881468,23.5743505964457,22.9866592551418,39.0,98.0355472404116,99.9002991026919,99.7840172786177,21.2260739687056,26.4715789473684,99.7370862975565
1004_0-20211105-11,9.48515132649606,21.6653433234016,19.9282934963869,37.0,98.5104270109235,99.9054820415879,99.7916666666667,17.6791891891892,23.9079089615932,97.4909210960713
1004_0-20211105-12,10.3331737403892,23.7641448647851,20.6542523624236,36.0,98.4536082474227,99.6932515337423,100.0,24.9816500711238,22.9649359886202,98.1271010084841
1004_0-20211105-13,9.28471110330858,19.65583808971,25.6097832128961,44.0,98.5171455050973,99.9072356215213,100.0,35.2131436699858,34.3362304409673,98.4055002925687
1004_0-20211105-14,10.1271609260377,22.8639084926486,26.0455808782657,38.0,98.2862039417309,99.8294970161978,99.8185117967332,35.7103698435277,36.0368705547653,97.442818582185
1004_0-20211105-15,10.6837095170338,24.8361174675063,22.4104560622914,39.0,97.2346119536128,99.9057492931197,99.8394863563403,30.958719772404,30.3747510668563,97.8835265570235
1004_0-20211105-16,11.5191796572338,29.1812639509263,21.7170650361312,37.0,98.1132075471698,100.0,99.8616874135546,34.1930867709815,29.1162588904694,97.7721376198534
1004_0-20211105-17,12.7091071957592,28.6853362795743,26.3824346859366,49.0,97.629009762901,100.0,99.6899224806202,34.4450142045455,36.9414914772727,97.7827050997783
1004_0-20211105-18,12.7532438213437,28.7424061535758,29.0133407448583,45.0,97.6828385228096,100.0,99.8502994011976,36.9730867709815,39.6502560455192,97.3134905295709
1004_0-20211105-19,10.841542264633,25.1746874972839,31.8186874304783,50.0,97.8827361563518,100.0,99.5495495495496,46.9145519203414,46.7104978662874,97.8404737025427
1004_0-20211105-20,10.9256260772423,23.2502167990342,30.1078376876042,49.0,97.1169686985173,99.8284734133791,99.671052631579,47.9819630156472,40.2159743954481,98.1250819457192
1004_0-20211105-21,9.97472167560148,19.0037713977536,28.0928293496387,47.0,98.3385254413292,100.0,99.8245614035088,50.7398577524893,36.5773541963016,98.5292203566315
1004_0-20211105-22,9.17907741324085,17.3038815073761,27.1100611450806,44.0,98.840206185567,100.0,,41.9169274537696,38.7312944523471,99.5137046861185
1004_0-20211105-23,9.65975974894679,18.4144969819621,29.9510839355197,41.0,97.5206611570248,100.0,99.7326203208556,47.9045519203414,32.0409246088193,99.7215542336413
1004_0-20211106-0,8.56587283094923,14.4402829238816,27.2295719844358,43.0,98.0246913580247,100.0,99.5495495495496,44.2164153627312,30.1648221906117,99.7231127951035
1004_0-20211106-1,8.27145310442436,12.4799237390953,27.1678710394664,42.0,98.0769230769231,100.0,100.0,42.0925,24.6572443181818,100.02471576866
1004_0-20211106-2,7.49762978240894,13.8477314788372,18.8110061145081,32.0,100.0,100.0,100.0,27.6151351351351,24.4937695590327,99.7339953892534
1004_0-20211106-3,6.80081758172498,18.3572825378431,15.2373540856031,31.0,99.4475138121547,100.0,100.0,12.893826458037,6.55516358463727,98.8125224901044
1004_0-20211106-4,5.60145608585972,22.0556140597294,14.9988882712618,28.0,97.3154362416108,100.0,100.0,8.49540540540541,5.32099573257468,98.6583522297808
1004_0-20211106-5,6.58433677384757,19.1860896091707,17.4516666666667,29.0,99.4413407821229,100.0,100.0,11.1913513513514,6.49098150782361,99.6728882047335
1004_0-20211106-6,7.14059189511304,19.4339396325994,17.0439132851584,31.0,97.4545454545455,100.0,100.0,15.9094452347084,8.18994310099573,100.117554858934
1004_0-20211106-7,8.24877844429217,19.7902356757889,19.5864369093941,34.0,98.3333333333333,99.4117647058824,100.0,21.2274679943101,12.4328449502134,99.8458112043858
1004_0-20211106-8,9.18125030011219,26.5386566551332,20.212896053363,34.0,99.0521327014218,100.0,100.0,27.0863157894737,16.9405263157895,100.327766505385
1004_0-20211106-9,10.0497672216939,24.4373912633913,27.4658143413007,50.0,,,,56.7617471590909,40.8879403409091,
1004_0-20211106-10,10.614911338814,23.8585797973699,30.7754307948861,51.0,96.5853658536585,99.9156829679595,99.8307952622674,63.4840967283073,52.8316785206259,97.9884393063584
1004_0-20211106-11,11.4022190088006,25.6807104103787,27.1829810901001,42.0,97.7040816326531,99.7444633730835,99.6521739130435,71.9612517780939,55.9504409672831,97.3751058425064
1004_0-20211106-12,10.2083298777555,23.5513949340578,26.4919399666481,44.0,97.8920741989882,99.9141630901288,99.8552821997106,70.597652916074,40.0400568990043,97.5519571592503
1004_0-20211106-13,10.6389832870874,26.6601994486431,25.5614230127849,44.0,98.1555733761027,99.9156829679595,100.0,45.1416358463727,36.4733001422475,98.7265009096422
1004_0-20211106-14,12.3936798207474,29.9440811570608,23.6735261401557,41.0,97.2568578553616,99.9101527403414,99.734395750332,32.607667140825,26.1164011379801,98.1686807026286
1004_0-20211106-15,12.447645999908,29.63476242832,23.4652584769316,41.0,97.134670487106,99.8413957176844,99.7860962566845,30.8633428165007,26.8841820768137,98.6987563334869
1004_0-20211106-16,10.676579675915,25.0929725258988,28.2708565072303,45.0,98.2001439884809,99.5297805642633,99.6760259179266,37.9911664295875,31.7430298719772,98.7081745023295
1004_0-20211106-17,10.5102481458724,26.5027411419278,24.5339265850946,39.0,96.8957871396896,99.922420480993,99.7635933806147,41.0286931818182,31.8445880681818,97.879767291532
1004_0-20211106-18,10.0523666256154,24.0398977728934,27.1039466370206,44.0,98.645215918713,99.9143835616438,100.0,34.3962731152205,30.7744238975818,98.0532648370961
1004_0-20211106-19,10.1435750135465,28.545768641674,25.4474708171206,39.0,98.1182795698925,99.9076638965836,99.4827586206897,36.0679374110953,27.9035704125178,98.6668253779312
1004_0-20211106-20,9.43451289344375,22.9172387766694,25.0884315906563,39.0,97.8094194961665,100.0,100.0,34.3958321479374,27.1873257467994,98.9710926016659
1004_0-20211106-21,9.01514583534155,19.2919328130115,27.0027793218455,45.0,97.9974968710889,99.7405966277562,99.7747747747748,35.3354480796586,27.4141536273115,98.9769820971867
1004_0-20211106-22,8.7884193652791,14.9841000454875,27.4052251250695,52.0,97.5326560232221,99.6983408748115,100.0,43.3441109530583,29.924253200569,99.203576917703
1004_0-20211106-23,8.39836240994028,15.9256459802194,28.6025569760978,40.0,98.1878088962109,100.0,99.5762711864407,33.8985775248933,37.1927880512091,99.8698481561822
1004_0-20211107-0,9.04990414380824,18.7819838534137,24.4346859366315,45.0,99.0196078431373,99.7549019607843,100.0,32.7748221906117,39.7895021337127,99.5546683046683
1004_0-20211107-1,8.00433492293363,14.2212668491674,,,,100.0,,,,99.8011928429423
1004_0-20211107-2,6.96150303526509,10.4980016068021,21.7003891050584,31.0,98.3425414364641,100.0,100.0,19.8001137980085,12.6269701280228,99.9005964214712
1004_0-20211107-3,7.14128833001965,11.0473662312344,20.7061111111111,35.0,99.4791666666667,100.0,100.0,22.6705689900427,11.566372688478,100.233560905498
1004_0-20211107-4,7.17458378885095,14.1164148320028,16.9988882712618,29.0,99.0990990990991,100.0,100.0,17.9259317211949,8.83533428165007,99.6972143722245
1004_0-20211107-5,6.58300728057112,14.2008417789798,16.1806559199555,28.0,98.5507246376812,100.0,100.0,10.7742247510669,5.57369843527738,100.020092425156
1004_0-20211107-6,6.84475696269733,14.5795715115103,18.6103390772652,32.0,95.5056179775281,100.0,100.0,18.6599146514936,10.0503129445235,99.8081952920663
1004_0-20211107-7,6.66586063070611,15.9642305537108,18.5686492495831,32.0,,99.5689655172414,100.0,18.190213371266,11.162546230441,100.053552302749
1004_0-20211107-8,8.59991839795333,23.3788522199708,18.6277777777778,32.0,96.9365426695843,99.5192307692308,100.0,16.2717211948791,12.4652347083926,99.6233213232886
1004_0-20211107-9,9.8831503311789,24.8922424248168,22.6218020022247,38.0,97.6519337016575,100.0,99.7542997542998,29.0656676136364,21.9610795454545,99.0155763239876
1004_0-20211107-10,11.1568341756538,26.11008296054,25.9077265147304,40.0,97.9212253829322,99.7714285714286,99.7929606625259,41.4056472261736,23.5843100995733,99.2240870371932
1004_0-20211107-11,12.4264323547403,33.9842088074432,21.6336853807671,36.0,97.4137931034483,100.0,99.5670995670996,26.8171550497866,20.417439544808,98.5591148848579
1004_0-20211107-12,10.2811254205051,24.4874359181104,24.7092829349639,37.0,97.1883786316776,99.7150997150997,100.0,57.6367709815078,45.3036415362731,97.9397403834703
1004_0-20211107-13,11.3665597303932,29.5240378291586,26.0522803114572,45.0,98.0082987551867,,,35.8624893314367,29.8157183499289,98.5723920863309
1004_0-20211107-14,10.8269165916926,25.1187491407186,23.5853251806559,37.0,97.3017170891251,100.0,99.6134020618557,58.5130725462305,62.5731436699858,99.2381216234936
1004_0-20211107-15,10.995391103826,24.9468998225145,24.9304783092325,39.0,97.2794723825227,100.0,99.8792270531401,49.416173541963,58.5270554765292,98.184126984127
1004_0-20211107-16,11.4269300019884,26.8259064677455,25.8949416342412,42.0,97.3408541498791,99.8259355961706,99.8864926220204,47.4274679943101,66.0239971550498,98.0988593155894
1004_0-20211107-17,10.2418052948923,25.8008616169893,29.758064516129,44.0,97.7704376548307,99.9151103565365,100.0,54.4087642045455,54.3120738636364,98.0796354562222
1004_0-20211107-18,9.73016042368014,23.9254787657576,27.6370205669817,43.0,98.3718937446444,100.0,99.8185117967332,47.678719772404,41.2884495021337,98.2145026114418
1004_0-20211107-19,9.82760601382225,23.297471229703,30.4905450500556,50.0,97.9654120040692,100.0,99.6389891696751,42.6960881934566,37.6396870554765,98.5376949740035
1004_0-20211107-20,9.57474150499226,23.2626104543039,27.0544747081712,43.0,97.9881656804734,100.0,100.0,34.2872972972973,36.559146514936,98.5019617167994
1004_0-20211107-21,8.79000149825245,19.7258393177963,30.4180100055586,46.0,95.6521739130435,99.8748435544431,99.7872340425532,39.4502987197724,43.2478236130868,99.2061459667094
1004_0-20211107-22,8.49442579269243,16.3834736301147,27.8260144524736,44.0,96.1857379767828,100.0,100.0,42.7012375533428,30.971493598862,99.5607198526286
1004_0-20211107-23,8.30847909473581,19.0644280502991,24.2984991662035,39.0,,,100.0,,,99.644128113879
1004_0-20211108-0,7.78845097668551,13.9236109809408,,,98.5507246376812,100.0,100.0,36.3011522048364,24.8056187766714,
1004_0-20211108-1,8.1648037284603,15.4968557185436,22.4596998332407,36.0,100.0,100.0,100.0,,,100.198272199405
1004_0-20211108-2,6.22967026534437,11.6721014760526,17.3390772651473,33.0,100.0,100.0,,,,99.8807157057654
1004_0-20211108-3,,,,,100.0,,,,,
1004_0-20211108-4,5.34536755537957,17.6075573708661,17.3205555555556,30.0,98.7804878048781,100.0,100.0,9.12507823613087,5.13118065433855,99.6893274853801
1004_0-20211108-5,6.76661756098798,19.8518984830824,17.4663702056698,34.0,98.4455958549223,100.0,100.0,9.32439544807966,6.44605974395448,100.167879127029
1004_0-20211108-6,8.35805402095613,21.4983485101378,22.8471372984992,38.0,97.991967871486,99.7946611909651,99.3055555555556,19.4676386913229,12.4099004267425,99.5605330309045
1004_0-20211108-7,9.85410976317282,24.1612298332835,22.3368538076709,37.0,97.910447761194,100.0,100.0,22.0139260312945,14.0292745376956,98.9531111766441
1004_0-20211108-8,10.1333799004132,30.4453834278318,29.4505005561735,57.0,98.6234021632252,99.8069498069498,100.0,32.0760455192034,26.3179374110953,98.6680212213568
1004_0-20211108-9,9.77655786970596,23.3978036965982,24.8093385214008,40.0,98.9054726368159,99.8082454458293,99.7542997542998,24.4200568181818,26.0288210227273,98.2135380321005
1004_0-20211108-10,9.94491934297798,20.4525537782897,25.5180655919956,43.0,98.6401673640167,100.0,99.8198198198198,33.3868705547653,32.6922190611664,97.8183373734493
1004_0-20211108-11,9.6546339107103,19.6037496146027,22.2544444444444,37.0,98.6577181208054,99.8885172798216,99.5525727069351,24.4405405405405,27.1032574679943,98.3628922237381
1004_0-20211108-12,9.96941756954945,20.3851982650653,22.780989438577,38.0,98.2078853046595,99.873417721519,100.0,24.4016216216216,25.8333428165007,98.8205692718981
1004_0-20211108-13,10.1773805296972,22.988605181865,26.5586436909394,41.0,97.4927675988428,99.9038461538462,99.6330275229358,29.3900711237553,33.5764722617354,97.5807560137457
1004_0-20211108-14,10.4726198473362,25.0885298424823,26.1461923290717,43.0,98.0449657869013,99.9028182701652,100.0,32.9284352773827,32.7232859174964,97.8912021490934
1004_0-20211108-15,11.2468464766154,31.6019895007294,24.9833240689272,41.0,98.0339588918677,99.8190045248869,100.0,34.7569559032717,34.8107112375533,98.217985909656
1004_0-20211108-16,11.1653498615888,27.2028565666696,22.5453029460812,41.0,98.0874316939891,99.9076638965836,100.0,24.4891038406828,28.6796586059744,97.6616782469268
1004_0-20211108-17,10.0068791605816,24.0029457335754,26.7764182424917,42.0,98.5271317829457,99.8435054773083,100.0,26.0297727272727,33.4100710227273,97.9489115389455
1004_0-20211108-18,12.1252765815707,30.3425928086562,24.3479710950528,44.0,98.1776765375854,100.0,100.0,31.3987766714083,36.7127880512091,97.91692194584
1004_0-20211108-19,11.4365173628128,28.9647846177047,28.538632573652,45.0,98.3529411764706,100.0,100.0,33.7361877667141,32.8427453769559,98.3264044344953
1004_0-20211108-20,10.7583715230521,25.6892376302166,27.6942745969983,49.0,97.1971066907776,99.910071942446,99.8296422487223,37.7857041251778,35.1758748221906,98.4667602996255
1004_0-20211108-21,,,30.4986103390773,49.0,,,,41.6151635846373,37.3673541963016,
1004_0-20211108-22,,,26.8465814341301,46.0,96.4963503649635,100.0,100.0,,,98.8486613954779
1004_0-20211108-23,,,27.1150639244024,42.0,97.9838709677419,100.0,99.2125984251969,49.792119487909,34.9108677098151,
1004_0-20211109-0,9.22317488571134,15.1199781725328,23.520844913841,40.0,98.4662576687117,100.0,100.0,43.5426173541963,23.8785490753912,99.8315725003828
1004_0-20211109-1,7.98293367974056,14.1088023911914,21.6414674819344,34.0,88.6956521739131,100.0,100.0,27.1714488636364,47.7409375,100.315683742287
1004_0-20211109-2,7.92968758192873,15.9389965589312,17.7344444444444,32.0,97.4226804123711,100.0,100.0,19.4146657183499,33.8846657183499,100.977263661747
1004_0-20211109-3,9.4623180136856,19.1436218317814,17.5297387437465,29.0,97.0414201183432,99.2424242424243,100.0,16.1462873399716,8.15041251778094,101.423342822285
1004_0-20211109-4,8.42995821483612,20.6549848690255,15.8599221789883,28.0,99.1869918699187,,100.0,8.36341394025605,7.02563300142248,100.579652208675
1004_0-20211109-5,8.09121008378955,22.4471471639729,18.3085047248471,32.0,98.1042654028436,100.0,100.0,21.683186344239,9.04933143669986,100.312845049687
1004_0-20211109-6,8.85945915647978,25.4499105819081,21.4424680377988,34.0,98.1566820276498,99.5505617977528,100.0,27.5977240398293,18.7109530583215,99.553792761527
1004_0-20211109-7,10.0731740044949,28.5940877270332,22.579766536965,38.0,97.3352033660589,100.0,100.0,22.7175533428165,15.1579943100996,99.1347342398022
1004_0-20211109-8,11.1242442209126,31.9019848313635,26.0811561978877,50.0,98.2053838484546,99.6916752312436,99.3927125506073,28.1573826458037,21.991493598862,98.850435624395
1004_0-20211109-9,11.0822902923859,31.0260301440389,22.1495275152863,37.0,98.2456140350877,99.9008919722498,100.0,24.7748011363636,20.6637642045455,98.0752146875925
1004_0-20211109-10,9.74996607540952,18.6153591986298,20.2440244580322,34.0,97.8851963746224,99.7929606625259,100.0,25.1565433854908,23.0395305832148,98.5767000527148
1004_0-20211109-11,10.238042970443,19.3858076347588,20.6220122290161,33.0,98.8861386138614,100.0,99.7742663656885,25.3968278805121,23.34893314367,98.7770789657582
1004_0-20211109-12,10.4814674435066,23.2223567277694,,,98.6458333333333,,,26.8248506401138,21.9105974395448,98.3156476334849
1004_0-20211109-13,,,,,97.8559176672384,99.9078341013825,,19.5588335704125,20.5506827880512,
1004_0-20211109-14,8.99484392018181,19.5261058805354,23.6987215119511,42.0,98.1412639405205,99.9068033550792,99.8073217726397,25.1347368421053,25.9811664295875,97.8781110402042
1004_0-20211109-15,10.461454829107,21.9079378488406,23.7593107281823,40.0,98.6254295532646,99.8206278026906,99.6396396396396,21.9909388335704,26.2346088193457,98.8425582430628
1004_0-20211109-16,10.7727792111547,25.929589256872,23.1411895497499,40.0,97.7195945945946,100.0,99.8201438848921,23.1348079658606,26.876600284495,99.0299955230563
1004_0-20211109-17,11.891279763686,27.4443282742446,27.1272929405225,45.0,98.2626824183461,100.0,99.6870109546166,29.0533096590909,34.500625,97.8710751665081
1004_0-20211109-18,11.5225370618771,25.2937972506661,,,,,99.836867862969,30.7138975817923,37.4095305832148,97.6735506344862
1004_0-20211109-19,11.004780374036,22.1616128431642,30.1867704280156,48.0,97.1560338201384,99.8443579766537,,42.4989615931721,37.7324751066856,97.6959038290294
1004_0-20211109-20,10.1251298734947,21.8752407974774,,,97.0479704797048,99.8160073597056,100.0,42.7873684210526,53.2857041251778,97.8826965198345
1004_0-20211109-21,10.1191355636425,20.957937045691,,,97.1553610503282,100.0,99.7762863534676,34.1463442389758,35.0725320056899,99.2876526458616
1004_0-20211109-22,9.21931387047666,18.5027995008126,,,91.4619883040936,,99.749373433584,43.0615647226174,32.2045519203414,98.6518873576992
1004_0-20211109-23,8.93464933525986,13.3508566698968,29.3624235686493,44.0,,,100.0,54.520853485064,37.0049502133713,
1004_0-20211110-0,,,26.7682045580878,44.0,,100.0,100.0,,,
1004_0-20211110-1,7.07322851773664,15.3948208773595,23.3596442468038,38.0,98.4555984555985,99.6884735202492,100.0,23.5263068181818,17.2046448863636,98.4588346627011
1004_0-20211110-2,6.8402903873235,15.2955600889665,21.3690939410784,34.0,99.2125984251969,100.0,100.0,21.9569559032717,11.7827311522048,99.234693877551
1004_0-20211110-3,8.07536155380806,19.1224827569724,21.9744302390217,33.0,97.0414201183432,100.0,100.0,13.1191607396871,9.11852062588905,99.9347364986131
1004_0-20211110-4,7.88426054712855,19.9143445570716,19.8098943857699,33.0,100.0,100.0,100.0,11.1869559032717,7.66509246088194,100.146484375
1004_0-20211110-5,8.38997674743989,22.3459027217372,18.7472222222222,30.0,98.6206896551724,100.0,100.0,10.1231152204836,6.53894736842105,100.301683073992
1004_0-20211110-6,9.04946551774312,23.1428668714092,23.3774319066148,41.0,93.2075471698113,100.0,100.0,22.2896586059744,12.6919630156472,100.125139043382
1004_0-20211110-7,10.1627621329784,29.6175099504323,23.5352973874375,44.0,98.0609418282548,100.0,100.0,22.6636415362731,15.3726173541963,98.422712933754
1004_0-20211110-8,11.0945149383479,31.1338888633567,28.4866518353726,49.0,98.1465136804943,100.0,100.0,28.141920341394,28.1579943100996,98.6527929901424
1004_0-20211110-9,9.23535955004745,21.7086741464951,27.9899944413563,46.0,97.5047984644914,99.9051233396585,100.0,37.8805113636364,34.0743465909091,97.9027777777778
1004_0-20211110-10,8.79354922687231,20.48059179993,24.0144524735964,42.0,97.7713178294574,99.8027613412229,99.8158379373849,28.777667140825,30.5152062588905,98.8073941562314
1004_0-20211110-11,8.24098093812729,17.4246114237503,22.940522512507,38.0,98.3150800336984,100.0,100.0,28.4216785206259,26.72213371266,98.0667290302463
1004_0-20211110-12,10.1607203050273,22.8526890519058,19.8749305169539,35.0,97.7573904179409,100.0,100.0,22.1108108108108,21.2890184921764,98.0902206124465
1004_0-20211110-13,10.7314929519211,24.4283216930422,19.6970539188438,34.0,96.1664841182914,100.0,99.7596153846154,28.2131294452347,22.9995448079659,97.7785431375926
1004_0-20211110-14,10.5523466400746,24.8441022411001,24.201222901612,40.0,97.2057578323455,100.0,99.8319327731092,40.5255476529161,32.593399715505,97.92945880337
1004_0-20211110-15,,,21.8515842134519,38.0,97.7865612648221,99.9183006535948,,28.7879658605974,30.35786628734,98.5881646139982
1004_0-20211110-16,10.2102213209641,22.789452546283,26.9416342412451,42.0,92.7042030134814,99.8383185125303,99.8387096774194,24.5717780938834,29.5400995732575,96.9600663258256
1004_0-20211110-17,11.1850908513226,23.0758951981515,27.1528627015008,42.0,97.0701619121049,100.0,99.7045790251108,36.7468892045455,35.6375710227273,98.0113636363637
1004_0-20211110-18,11.4364176325055,27.0678768983992,32.0756395995551,52.0,92.5474254742547,99.9277456647399,100.0,34.0496728307255,40.1219487908962,97.425548161885
1004_0-20211110-19,11.6017840779519,25.2584752483814,32.6158977209561,51.0,93.5576234788833,99.6304508499631,100.0,47.2067283072546,46.1950071123755,97.5551239575003
1004_0-20211110-20,10.7862879014491,25.7827783019564,28.1862145636465,48.0,94.7107438016529,99.9115826702034,100.0,42.3330440967283,33.4253769559033,98.2838755809796
1004_0-20211110-21,10.2929529665822,21.8180124709178,28.6147859922179,45.0,96.2805526036132,100.0,99.8165137614679,47.6388904694168,38.6184495021337,98.3377499397736
1004_0-20211110-22,,,32.5286270150083,47.0,75.1684311838306,100.0,99.630314232902,,,
1004_0-20211110-23,9.89714236700053,21.2329637387486,,,87.7697841726619,100.0,,,,99.1197395393706
1004_0-20211111-0,,,,,97.2413793103448,100.0,99.6309963099631,45.3923186344239,31.0543243243243,100.256217030897
1004_0-20211111-1,7.83350915088495,12.5567278734422,21.4130072262368,38.0,98.5981308411215,100.0,100.0,20.9785511363636,19.1454971590909,99.6345563514106
1004_0-20211111-2,6.52483988352573,13.1283367980702,18.745414118955,31.0,100.0,,100.0,11.9339971550498,9.06153627311522,99.6940726577438
1004_0-20211111-3,7.15970725082069,14.0560814691502,,,100.0,98.5611510791367,,,,99.7079225994889
1004_0-20211111-4,6.8279688988326,18.3741828570532,17.4874930516954,31.0,94.9367088607595,100.0,97.2222222222222,10.135746799431,6.36836415362731,99.3823694553622
1004_0-20211111-5,7.75956865873831,17.2679905578324,,,96.969696969697,100.0,100.0,24.8220910384068,8.59163584637269,100.201649862511
1004_0-20211111-6,9.72600024837155,20.0791902815696,24.4797109505281,43.0,,100.0,100.0,38.4137411095306,15.9122190611664,99.6765747728323
1004_0-20211111-7,8.58584836337876,21.2576932825861,26.7687604224569,45.0,97.997138769671,99.8611111111111,99.6428571428572,27.4710953058321,19.2125177809388,98.8895058300944
1004_0-20211111-8,9.90230417194769,26.8596082488624,23.892658509455,40.0,97.9253112033195,99.7912317327766,99.5525727069351,23.4995590327169,24.0009672830726,98.5648385443363
1004_0-20211111-9,10.5447063257195,27.3201378486667,,,98.2046678635548,99.8180163785259,100.0,31.1838778409091,30.4373295454545,
1004_0-20211111-10,9.12237525439284,23.1062203389446,23.4396887159533,41.0,97.6791120080727,99.671772428884,100.0,27.9954765291607,29.2491749644381,99.451347426174
1004_0-20211111-11,8.54447117050363,21.1916515662661,21.5719844357977,34.0,93.6312849162011,100.0,99.7835497835498,24.4295590327169,27.0907396870555,98.2503607503608
1004_0-20211111-12,11.2038762802572,28.3375941530256,16.8749305169539,30.0,98.4978540772532,100.0,99.7942386831276,18.7186059743954,24.6736699857753,98.1412639405205
1004_0-20211111-13,11.4519864951432,27.8755859445281,19.7815453029461,32.0,98.3302411873841,100.0,100.0,22.8352062588905,26.3179374110953,97.8978007761967
1004_0-20211111-14,11.6733126428806,29.4384984638435,18.2812673707615,33.0,98.526863084922,99.9081726354454,100.0,25.7611237553343,26.070213371266,98.9140849568828
1004_0-20211111-15,11.3879534423542,26.3529143696938,22.2751528627015,38.0,97.4624060150376,99.9051233396585,100.0,27.7805120910384,29.2653342816501,98.6057099497297
1004_0-20211111-16,10.9596381022827,25.6961091058888,22.7498610339077,38.0,96.9204448246365,99.7328584149599,100.0,28.9241820768137,44.4703840682788,98.1298129812981
1004_0-20211111-17,10.4654975314255,24.595790883446,27.3835464146748,44.0,97.5050573162508,99.7239475500345,99.7014925373134,36.6669176136364,39.3393892045455,98.0830670926518
1004_0-20211111-18,9.86912577917792,20.2649955110022,28.4552529182879,42.0,97.8292329956585,99.9241849886278,100.0,41.0167567567568,52.27893314367,97.8026264464959
1004_0-20211111-19,10.5249330943554,22.7720965827315,27.1918798665184,44.0,97.9304635761589,99.8297872340426,99.8585572842999,40.9571834992888,73.6695874822191,98.3275113792739
1004_0-20211111-20,9.79934205223654,22.6221313431193,28.9905503057254,41.0,96.9062784349408,99.9053926206244,99.5744680851064,47.283613086771,71.9199431009957,97.5241042733008
1004_0-20211111-21,9.51855279861104,20.0480397720258,28.2590327959978,44.0,96.962879640045,100.0,99.8141263940521,48.3643954480797,51.6935704125178,98.7879545170561
1004_0-20211111-22,8.75985050662353,17.7234183626659,30.7209560867148,45.0,90.7038512616202,100.0,100.0,45.1286486486487,72.5103556187767,98.820844427539
1004_0-20211111-23,8.99915697550983,16.3689969647094,33.5380767092829,53.0,96.7353951890034,99.8130841121495,100.0,41.688733997155,45.7936842105263,100.108214461387
1004_0-20211112-0,8.7422445867685,16.1283864173323,30.7965536409116,49.0,97.9434447300771,100.0,100.0,55.4707965860598,32.9396728307255,99.3533611747272
1004_0-20211112-1,8.06814947555089,14.7433649196755,24.1828793774319,39.0,97.2727272727273,100.0,100.0,35.4890482954546,19.8972159090909,99.737096997371
1004_0-20211112-2,6.13121194239163,14.4138137136397,20.9905555555556,33.0,94.9579831932773,100.0,98.0769230769231,15.5715078236131,9.49369843527738,99.3005738880918
1004_0-20211112-3,5.9636712281801,15.5954718015438,20.8515842134519,34.0,97.0,100.0,100.0,12.4367140825036,8.14431009957326,99.9819949585884
